IP:PORT, LOSS, DELAY
162.159.193.62:500,100.00%,1000 ms
162.159.193.57:4500,100.00%,1000 ms
162.159.193.64:4500,100.00%,1000 ms
188.114.99.16:4500,100.00%,1000 ms
188.114.99.17:500,100.00%,1000 ms
162.159.193.68:1701,100.00%,1000 ms
162.159.193.65:500,100.00%,1000 ms
188.114.99.17:1701,100.00%,1000 ms
162.159.193.71:1701,100.00%,1000 ms
188.114.99.17:2408,100.00%,1000 ms
162.159.193.61:4500,100.00%,1000 ms
162.159.193.59:2408,100.00%,1000 ms
162.159.193.56:4500,100.00%,1000 ms
188.114.99.17:4500,100.00%,1000 ms
162.159.193.58:2408,100.00%,1000 ms
162.159.193.62:2408,100.00%,1000 ms
162.159.193.61:500,100.00%,1000 ms
162.159.193.59:4500,100.00%,1000 ms
162.159.193.62:1701,100.00%,1000 ms
162.159.193.59:1701,100.00%,1000 ms
162.159.193.35:1701,100.00%,1000 ms
162.159.193.34:4500,100.00%,1000 ms
162.159.193.48:2408,100.00%,1000 ms
188.114.99.18:500,100.00%,1000 ms
162.159.193.40:1701,100.00%,1000 ms
162.159.193.51:1701,100.00%,1000 ms
162.159.193.45:2408,100.00%,1000 ms
162.159.193.42:2408,100.00%,1000 ms
188.114.99.19:2408,100.00%,1000 ms
188.114.99.18:2408,100.00%,1000 ms
188.114.99.18:1701,100.00%,1000 ms
188.114.99.18:4500,100.00%,1000 ms
188.114.99.19:500,100.00%,1000 ms
162.159.193.55:2408,100.00%,1000 ms
162.159.193.39:1701,100.00%,1000 ms
188.114.99.20:1701,100.00%,1000 ms
188.114.99.20:2408,100.00%,1000 ms
188.114.99.20:500,100.00%,1000 ms
188.114.99.19:4500,100.00%,1000 ms
188.114.99.20:4500,100.00%,1000 ms
162.159.193.45:1701,100.00%,1000 ms
162.159.193.55:1701,100.00%,1000 ms
188.114.99.21:1701,100.00%,1000 ms
162.159.193.44:2408,100.00%,1000 ms
162.159.193.49:1701,100.00%,1000 ms
188.114.99.22:500,100.00%,1000 ms
188.114.99.23:500,100.00%,1000 ms
162.159.193.34:2408,100.00%,1000 ms
162.159.193.37:500,100.00%,1000 ms
162.159.193.50:4500,100.00%,1000 ms
162.159.193.47:2408,100.00%,1000 ms
162.159.193.51:2408,100.00%,1000 ms
162.159.193.35:500,100.00%,1000 ms
188.114.99.24:500,100.00%,1000 ms
188.114.99.24:1701,100.00%,1000 ms
162.159.193.49:2408,100.00%,1000 ms
188.114.99.24:4500,100.00%,1000 ms
188.114.99.24:2408,100.00%,1000 ms
188.114.99.25:500,100.00%,1000 ms
162.159.193.40:500,100.00%,1000 ms
162.159.193.51:500,100.00%,1000 ms
162.159.193.48:4500,100.00%,1000 ms
162.159.193.47:4500,100.00%,1000 ms
162.159.193.36:1701,100.00%,1000 ms
162.159.193.43:500,100.00%,1000 ms
162.159.193.35:4500,100.00%,1000 ms
162.159.193.38:500,100.00%,1000 ms
162.159.193.48:500,100.00%,1000 ms
162.159.193.52:1701,100.00%,1000 ms
162.159.193.52:4500,100.00%,1000 ms
162.159.193.53:1701,100.00%,1000 ms
162.159.193.50:500,100.00%,1000 ms
162.159.193.45:4500,100.00%,1000 ms
188.114.99.25:2408,100.00%,1000 ms
162.159.193.46:500,100.00%,1000 ms
162.159.193.50:2408,100.00%,1000 ms
162.159.193.44:1701,100.00%,1000 ms
162.159.193.52:500,100.00%,1000 ms
188.114.99.26:500,100.00%,1000 ms
188.114.99.26:4500,100.00%,1000 ms
188.114.99.26:2408,100.00%,1000 ms
188.114.99.25:4500,100.00%,1000 ms
188.114.99.26:1701,100.00%,1000 ms
188.114.99.27:1701,100.00%,1000 ms
188.114.99.27:2408,100.00%,1000 ms
162.159.193.36:2408,100.00%,1000 ms
188.114.99.28:500,100.00%,1000 ms
188.114.99.27:4500,100.00%,1000 ms
162.159.193.54:4500,100.00%,1000 ms
188.114.99.28:1701,100.00%,1000 ms
188.114.99.29:500,100.00%,1000 ms
188.114.99.28:2408,100.00%,1000 ms
188.114.99.28:4500,100.00%,1000 ms
162.159.193.41:1701,100.00%,1000 ms
188.114.99.29:1701,100.00%,1000 ms
188.114.99.29:2408,100.00%,1000 ms
162.159.193.46:4500,100.00%,1000 ms
162.159.193.41:500,100.00%,1000 ms
188.114.99.29:4500,100.00%,1000 ms
162.159.193.47:500,100.00%,1000 ms
162.159.193.56:500,100.00%,1000 ms
162.159.193.51:4500,100.00%,1000 ms
162.159.193.48:1701,100.00%,1000 ms
162.159.193.41:2408,100.00%,1000 ms
188.114.99.30:2408,100.00%,1000 ms
188.114.99.31:4500,100.00%,1000 ms
188.114.99.30:1701,100.00%,1000 ms
188.114.99.31:2408,100.00%,1000 ms
162.159.193.45:500,100.00%,1000 ms
188.114.99.30:4500,100.00%,1000 ms
188.114.99.31:1701,100.00%,1000 ms
162.159.193.47:1701,100.00%,1000 ms
188.114.99.32:500,100.00%,1000 ms
162.159.193.56:2408,100.00%,1000 ms
162.159.193.52:2408,100.00%,1000 ms
162.159.193.49:500,100.00%,1000 ms
162.159.193.44:500,100.00%,1000 ms
162.159.193.40:4500,100.00%,1000 ms
188.114.99.32:2408,100.00%,1000 ms
188.114.99.32:1701,100.00%,1000 ms
162.159.193.46:1701,100.00%,1000 ms
162.159.193.34:1701,100.00%,1000 ms
162.159.193.49:4500,100.00%,1000 ms
162.159.193.43:2408,100.00%,1000 ms
188.114.99.32:4500,100.00%,1000 ms
188.114.99.33:500,100.00%,1000 ms
162.159.193.42:1701,100.00%,1000 ms
188.114.99.33:1701,100.00%,1000 ms
188.114.99.33:2408,100.00%,1000 ms
162.159.193.55:4500,100.00%,1000 ms
162.159.193.43:4500,100.00%,1000 ms
188.114.99.33:4500,100.00%,1000 ms
162.159.193.39:2408,100.00%,1000 ms
162.159.193.43:1701,100.00%,1000 ms
188.114.99.34:500,100.00%,1000 ms
188.114.99.35:500,100.00%,1000 ms
188.114.99.34:4500,100.00%,1000 ms
188.114.99.35:1701,100.00%,1000 ms
188.114.99.35:2408,100.00%,1000 ms
188.114.99.36:500,100.00%,1000 ms
188.114.99.35:4500,100.00%,1000 ms
162.159.193.37:1701,100.00%,1000 ms
188.114.99.37:500,100.00%,1000 ms
188.114.99.37:2408,100.00%,1000 ms
188.114.99.36:1701,100.00%,1000 ms
188.114.99.37:4500,100.00%,1000 ms
162.159.193.54:500,100.00%,1000 ms
162.159.193.39:500,100.00%,1000 ms
162.159.193.46:2408,100.00%,1000 ms
188.114.99.39:500,100.00%,1000 ms
188.114.99.37:1701,100.00%,1000 ms
188.114.99.42:1701,100.00%,1000 ms
188.114.99.39:2408,100.00%,1000 ms
188.114.99.41:1701,100.00%,1000 ms
188.114.99.38:4500,100.00%,1000 ms
188.114.99.40:2408,100.00%,1000 ms
188.114.99.40:500,100.00%,1000 ms
188.114.99.39:1701,100.00%,1000 ms
188.114.99.42:500,100.00%,1000 ms
188.114.99.40:1701,100.00%,1000 ms
188.114.99.38:2408,100.00%,1000 ms
188.114.99.40:4500,100.00%,1000 ms
188.114.99.41:4500,100.00%,1000 ms
188.114.99.41:2408,100.00%,1000 ms
188.114.99.46:500,100.00%,1000 ms
188.114.99.42:4500,100.00%,1000 ms
188.114.99.43:1701,100.00%,1000 ms
188.114.99.44:1701,100.00%,1000 ms
188.114.99.46:1701,100.00%,1000 ms
188.114.99.43:500,100.00%,1000 ms
188.114.99.44:500,100.00%,1000 ms
188.114.99.44:4500,100.00%,1000 ms
188.114.99.45:2408,100.00%,1000 ms
188.114.99.45:500,100.00%,1000 ms
188.114.99.45:4500,100.00%,1000 ms
188.114.99.42:2408,100.00%,1000 ms
188.114.99.43:2408,100.00%,1000 ms
188.114.99.43:4500,100.00%,1000 ms
188.114.99.45:1701,100.00%,1000 ms
188.114.99.44:2408,100.00%,1000 ms
188.114.99.47:1701,100.00%,1000 ms
188.114.99.46:4500,100.00%,1000 ms
188.114.99.46:2408,100.00%,1000 ms
188.114.99.47:500,100.00%,1000 ms
162.159.193.55:500,100.00%,1000 ms
188.114.99.47:2408,100.00%,1000 ms
162.159.193.56:1701,100.00%,1000 ms
188.114.99.47:4500,100.00%,1000 ms
188.114.99.48:500,100.00%,1000 ms
162.159.193.36:4500,100.00%,1000 ms
162.159.193.53:4500,100.00%,1000 ms
188.114.99.48:1701,100.00%,1000 ms
162.159.193.53:2408,100.00%,1000 ms
162.159.193.37:4500,100.00%,1000 ms
162.159.193.38:2408,100.00%,1000 ms
162.159.193.54:1701,100.00%,1000 ms
162.159.193.53:500,100.00%,1000 ms
162.159.193.44:4500,100.00%,1000 ms
162.159.193.54:2408,100.00%,1000 ms
162.159.193.50:1701,100.00%,1000 ms
188.114.99.49:500,100.00%,1000 ms
188.114.99.48:2408,100.00%,1000 ms
162.159.193.40:2408,100.00%,1000 ms
188.114.99.48:4500,100.00%,1000 ms
162.159.193.35:2408,100.00%,1000 ms
162.159.193.37:2408,100.00%,1000 ms
162.159.193.38:1701,100.00%,1000 ms
162.159.193.34:500,100.00%,1000 ms
162.159.193.36:500,100.00%,1000 ms
188.114.99.49:2408,100.00%,1000 ms
188.114.99.50:2408,100.00%,1000 ms
188.114.99.50:500,100.00%,1000 ms
162.159.193.42:4500,100.00%,1000 ms
162.159.193.33:4500,100.00%,1000 ms
188.114.99.49:1701,100.00%,1000 ms
162.159.193.41:4500,100.00%,1000 ms
162.159.193.42:500,100.00%,1000 ms
188.114.99.49:4500,100.00%,1000 ms
188.114.99.50:4500,100.00%,1000 ms
188.114.99.51:2408,100.00%,1000 ms
188.114.99.51:1701,100.00%,1000 ms
188.114.99.51:500,100.00%,1000 ms
162.159.193.38:4500,100.00%,1000 ms
162.159.193.39:4500,100.00%,1000 ms
162.159.193.22:2408,100.00%,1000 ms
162.159.193.24:500,100.00%,1000 ms
162.159.193.21:4500,100.00%,1000 ms
162.159.193.21:500,100.00%,1000 ms
162.159.193.26:500,100.00%,1000 ms
188.114.99.52:500,100.00%,1000 ms
162.159.193.24:2408,100.00%,1000 ms
162.159.193.21:2408,100.00%,1000 ms
162.159.193.32:500,100.00%,1000 ms
188.114.99.52:1701,100.00%,1000 ms
162.159.193.25:2408,100.00%,1000 ms
188.114.99.52:2408,100.00%,1000 ms
162.159.193.20:4500,100.00%,1000 ms
188.114.99.53:500,100.00%,1000 ms
188.114.99.52:4500,100.00%,1000 ms
188.114.99.53:4500,100.00%,1000 ms
188.114.99.53:2408,100.00%,1000 ms
162.159.193.28:2408,100.00%,1000 ms
188.114.99.54:500,100.00%,1000 ms
188.114.99.54:1701,100.00%,1000 ms
162.159.193.19:500,100.00%,1000 ms
188.114.99.54:4500,100.00%,1000 ms
162.159.193.33:2408,100.00%,1000 ms
162.159.193.28:1701,100.00%,1000 ms
188.114.99.55:1701,100.00%,1000 ms
188.114.99.55:2408,100.00%,1000 ms
162.159.193.24:4500,100.00%,1000 ms
188.114.99.55:4500,100.00%,1000 ms
162.159.193.28:4500,100.00%,1000 ms
162.159.193.25:500,100.00%,1000 ms
162.159.193.19:1701,100.00%,1000 ms
188.114.99.56:1701,100.00%,1000 ms
188.114.99.57:500,100.00%,1000 ms
188.114.99.57:2408,100.00%,1000 ms
188.114.99.56:4500,100.00%,1000 ms
188.114.99.56:2408,100.00%,1000 ms
162.159.193.26:1701,100.00%,1000 ms
188.114.99.58:500,100.00%,1000 ms
162.159.193.30:2408,100.00%,1000 ms
162.159.193.33:500,100.00%,1000 ms
162.159.193.30:1701,100.00%,1000 ms
188.114.99.58:1701,100.00%,1000 ms
188.114.99.58:2408,100.00%,1000 ms
162.159.193.23:1701,100.00%,1000 ms
162.159.193.31:1701,100.00%,1000 ms
188.114.99.58:4500,100.00%,1000 ms
162.159.193.20:1701,100.00%,1000 ms
162.159.193.27:500,100.00%,1000 ms
162.159.193.23:4500,100.00%,1000 ms
188.114.99.60:500,100.00%,1000 ms
162.159.193.32:1701,100.00%,1000 ms
188.114.99.59:4500,100.00%,1000 ms
188.114.99.60:1701,100.00%,1000 ms
188.114.99.59:2408,100.00%,1000 ms
162.159.193.27:2408,100.00%,1000 ms
188.114.99.59:1701,100.00%,1000 ms
162.159.193.26:4500,100.00%,1000 ms
188.114.99.61:1701,100.00%,1000 ms
188.114.99.60:4500,100.00%,1000 ms
188.114.99.61:4500,100.00%,1000 ms
162.159.193.27:4500,100.00%,1000 ms
162.159.193.29:2408,100.00%,1000 ms
188.114.99.62:4500,100.00%,1000 ms
162.159.193.29:500,100.00%,1000 ms
188.114.99.63:2408,100.00%,1000 ms
188.114.99.64:500,100.00%,1000 ms
188.114.99.63:4500,100.00%,1000 ms
162.159.193.29:1701,100.00%,1000 ms
188.114.99.64:2408,100.00%,1000 ms
188.114.99.64:4500,100.00%,1000 ms
188.114.99.65:2408,100.00%,1000 ms
188.114.99.65:1701,100.00%,1000 ms
188.114.99.65:500,100.00%,1000 ms
162.159.193.31:2408,100.00%,1000 ms
162.159.193.26:2408,100.00%,1000 ms
162.159.193.20:500,100.00%,1000 ms
162.159.193.22:1701,100.00%,1000 ms
162.159.193.31:4500,100.00%,1000 ms
188.114.99.66:2408,100.00%,1000 ms
188.114.99.67:4500,100.00%,1000 ms
188.114.99.67:1701,100.00%,1000 ms
188.114.99.68:1701,100.00%,1000 ms
162.159.193.30:500,100.00%,1000 ms
162.159.193.28:500,100.00%,1000 ms
162.159.193.20:2408,100.00%,1000 ms
162.159.193.27:1701,100.00%,1000 ms
162.159.193.19:4500,100.00%,1000 ms
188.114.99.68:4500,100.00%,1000 ms
188.114.99.68:2408,100.00%,1000 ms
188.114.99.69:500,100.00%,1000 ms
188.114.99.69:2408,100.00%,1000 ms
188.114.99.69:1701,100.00%,1000 ms
162.159.193.30:4500,100.00%,1000 ms
162.159.193.19:2408,100.00%,1000 ms
188.114.99.71:500,100.00%,1000 ms
188.114.99.70:2408,100.00%,1000 ms
188.114.99.70:500,100.00%,1000 ms
188.114.99.71:2408,100.00%,1000 ms
188.114.99.71:1701,100.00%,1000 ms
188.114.99.70:1701,100.00%,1000 ms
188.114.99.70:4500,100.00%,1000 ms
188.114.99.72:500,100.00%,1000 ms
188.114.99.72:4500,100.00%,1000 ms
188.114.99.72:1701,100.00%,1000 ms
188.114.99.71:4500,100.00%,1000 ms
188.114.99.72:2408,100.00%,1000 ms
188.114.99.73:500,100.00%,1000 ms
188.114.99.73:4500,100.00%,1000 ms
188.114.99.73:1701,100.00%,1000 ms
188.114.99.74:500,100.00%,1000 ms
188.114.99.74:1701,100.00%,1000 ms
188.114.99.74:2408,100.00%,1000 ms
188.114.99.75:500,100.00%,1000 ms
188.114.99.74:4500,100.00%,1000 ms
162.159.193.25:4500,100.00%,1000 ms
188.114.99.75:1701,100.00%,1000 ms
188.114.99.75:2408,100.00%,1000 ms
188.114.99.75:4500,100.00%,1000 ms
188.114.99.76:1701,100.00%,1000 ms
188.114.99.76:4500,100.00%,1000 ms
188.114.99.77:500,100.00%,1000 ms
188.114.99.76:2408,100.00%,1000 ms
188.114.99.77:1701,100.00%,1000 ms
162.159.193.25:1701,100.00%,1000 ms
188.114.99.77:2408,100.00%,1000 ms
188.114.99.77:4500,100.00%,1000 ms
188.114.99.78:2408,100.00%,1000 ms
162.159.193.33:1701,100.00%,1000 ms
162.159.193.22:500,100.00%,1000 ms
162.159.193.24:1701,100.00%,1000 ms
188.114.99.79:500,100.00%,1000 ms
188.114.99.79:1701,100.00%,1000 ms
188.114.99.79:2408,100.00%,1000 ms
188.114.99.79:4500,100.00%,1000 ms
188.114.99.80:500,100.00%,1000 ms
188.114.99.81:1701,100.00%,1000 ms
188.114.99.81:500,100.00%,1000 ms
188.114.99.80:2408,100.00%,1000 ms
188.114.99.80:4500,100.00%,1000 ms
162.159.193.32:2408,100.00%,1000 ms
162.159.193.32:4500,100.00%,1000 ms
188.114.99.81:2408,100.00%,1000 ms
162.159.193.29:4500,100.00%,1000 ms
162.159.193.31:500,100.00%,1000 ms
188.114.99.82:500,100.00%,1000 ms
188.114.99.81:4500,100.00%,1000 ms
162.159.193.15:500,100.00%,1000 ms
162.159.193.13:2408,100.00%,1000 ms
188.114.99.82:1701,100.00%,1000 ms
188.114.99.82:4500,100.00%,1000 ms
188.114.99.82:2408,100.00%,1000 ms
188.114.99.83:1701,100.00%,1000 ms
188.114.99.83:500,100.00%,1000 ms
188.114.99.83:2408,100.00%,1000 ms
162.159.193.18:4500,100.00%,1000 ms
188.114.99.83:4500,100.00%,1000 ms
188.114.99.84:1701,100.00%,1000 ms
188.114.99.85:500,100.00%,1000 ms
188.114.99.84:4500,100.00%,1000 ms
188.114.99.85:1701,100.00%,1000 ms
188.114.99.85:2408,100.00%,1000 ms
188.114.99.85:4500,100.00%,1000 ms
188.114.99.86:500,100.00%,1000 ms
188.114.99.87:1701,100.00%,1000 ms
188.114.99.87:500,100.00%,1000 ms
188.114.99.87:2408,100.00%,1000 ms
188.114.99.87:4500,100.00%,1000 ms
188.114.99.88:500,100.00%,1000 ms
188.114.99.88:2408,100.00%,1000 ms
188.114.99.88:4500,100.00%,1000 ms
188.114.99.89:2408,100.00%,1000 ms
188.114.99.90:500,100.00%,1000 ms
162.159.193.17:1701,100.00%,1000 ms
188.114.99.90:1701,100.00%,1000 ms
188.114.99.90:2408,100.00%,1000 ms
188.114.99.91:500,100.00%,1000 ms
188.114.99.90:4500,100.00%,1000 ms
162.159.193.18:2408,100.00%,1000 ms
188.114.99.91:4500,100.00%,1000 ms
188.114.99.91:2408,100.00%,1000 ms
188.114.99.91:1701,100.00%,1000 ms
188.114.99.93:500,100.00%,1000 ms
188.114.99.92:500,100.00%,1000 ms
188.114.99.92:2408,100.00%,1000 ms
188.114.99.92:1701,100.00%,1000 ms
188.114.99.94:500,100.00%,1000 ms
188.114.99.93:2408,100.00%,1000 ms
188.114.99.93:4500,100.00%,1000 ms
188.114.99.92:4500,100.00%,1000 ms
188.114.99.94:1701,100.00%,1000 ms
188.114.99.93:1701,100.00%,1000 ms
188.114.99.94:4500,100.00%,1000 ms
188.114.99.95:500,100.00%,1000 ms
188.114.99.94:2408,100.00%,1000 ms
162.159.193.12:500,100.00%,1000 ms
162.159.193.11:4500,100.00%,1000 ms
188.114.99.95:1701,100.00%,1000 ms
188.114.99.95:2408,100.00%,1000 ms
188.114.99.96:500,100.00%,1000 ms
188.114.99.95:4500,100.00%,1000 ms
188.114.99.96:1701,100.00%,1000 ms
188.114.99.96:4500,100.00%,1000 ms
162.159.193.13:1701,100.00%,1000 ms
188.114.99.97:1701,100.00%,1000 ms
188.114.99.97:500,100.00%,1000 ms
162.159.193.15:4500,100.00%,1000 ms
188.114.99.97:4500,100.00%,1000 ms
162.159.193.16:500,100.00%,1000 ms
162.159.193.13:500,100.00%,1000 ms
162.159.193.12:1701,100.00%,1000 ms
188.114.99.98:4500,100.00%,1000 ms
162.159.193.15:1701,100.00%,1000 ms
188.114.99.99:1701,100.00%,1000 ms
162.159.193.12:2408,100.00%,1000 ms
162.159.193.11:2408,100.00%,1000 ms
188.114.99.100:500,100.00%,1000 ms
162.159.193.18:1701,100.00%,1000 ms
188.114.99.100:2408,100.00%,1000 ms
188.114.99.100:1701,100.00%,1000 ms
188.114.99.100:4500,100.00%,1000 ms
188.114.99.101:500,100.00%,1000 ms
188.114.99.101:1701,100.00%,1000 ms
188.114.99.102:1701,100.00%,1000 ms
188.114.99.101:2408,100.00%,1000 ms
188.114.99.101:4500,100.00%,1000 ms
188.114.99.102:500,100.00%,1000 ms
188.114.99.102:2408,100.00%,1000 ms
188.114.99.102:4500,100.00%,1000 ms
188.114.99.103:1701,100.00%,1000 ms
188.114.99.104:500,100.00%,1000 ms
188.114.99.103:2408,100.00%,1000 ms
188.114.99.103:500,100.00%,1000 ms
188.114.99.103:4500,100.00%,1000 ms
188.114.99.104:2408,100.00%,1000 ms
188.114.99.104:4500,100.00%,1000 ms
188.114.99.104:1701,100.00%,1000 ms
188.114.99.105:500,100.00%,1000 ms
188.114.99.105:4500,100.00%,1000 ms
188.114.99.106:1701,100.00%,1000 ms
188.114.99.106:2408,100.00%,1000 ms
188.114.99.106:500,100.00%,1000 ms
188.114.99.107:500,100.00%,1000 ms
188.114.99.106:4500,100.00%,1000 ms
188.114.99.107:4500,100.00%,1000 ms
162.159.193.16:4500,100.00%,1000 ms
188.114.99.108:500,100.00%,1000 ms
162.159.193.11:500,100.00%,1000 ms
188.114.99.108:1701,100.00%,1000 ms
162.159.193.16:1701,100.00%,1000 ms
162.159.193.14:2408,100.00%,1000 ms
188.114.99.109:500,100.00%,1000 ms
188.114.99.108:4500,100.00%,1000 ms
162.159.193.23:500,100.00%,1000 ms
162.159.193.16:2408,100.00%,1000 ms
188.114.99.109:4500,100.00%,1000 ms
188.114.99.109:2408,100.00%,1000 ms
188.114.99.110:500,100.00%,1000 ms
188.114.99.111:500,100.00%,1000 ms
188.114.99.113:500,100.00%,1000 ms
188.114.99.110:2408,100.00%,1000 ms
188.114.99.112:1701,100.00%,1000 ms
188.114.99.110:4500,100.00%,1000 ms
188.114.99.112:2408,100.00%,1000 ms
188.114.99.111:2408,100.00%,1000 ms
188.114.99.111:4500,100.00%,1000 ms
188.114.99.112:4500,100.00%,1000 ms
188.114.99.110:1701,100.00%,1000 ms
188.114.99.112:500,100.00%,1000 ms
188.114.99.111:1701,100.00%,1000 ms
188.114.99.113:4500,100.00%,1000 ms
188.114.99.114:500,100.00%,1000 ms
188.114.99.113:1701,100.00%,1000 ms
188.114.99.113:2408,100.00%,1000 ms
188.114.99.114:1701,100.00%,1000 ms
188.114.99.115:2408,100.00%,1000 ms
188.114.99.115:500,100.00%,1000 ms
188.114.99.114:4500,100.00%,1000 ms
188.114.99.116:500,100.00%,1000 ms
188.114.99.116:1701,100.00%,1000 ms
162.159.193.22:4500,100.00%,1000 ms
188.114.99.117:4500,100.00%,1000 ms
188.114.99.118:1701,100.00%,1000 ms
188.114.99.116:2408,100.00%,1000 ms
188.114.99.117:2408,100.00%,1000 ms
188.114.99.117:1701,100.00%,1000 ms
188.114.99.117:500,100.00%,1000 ms
188.114.99.119:4500,100.00%,1000 ms
188.114.99.120:2408,100.00%,1000 ms
188.114.99.121:1701,100.00%,1000 ms
188.114.99.120:4500,100.00%,1000 ms
188.114.99.118:4500,100.00%,1000 ms
188.114.99.120:500,100.00%,1000 ms
188.114.99.119:2408,100.00%,1000 ms
188.114.99.120:1701,100.00%,1000 ms
188.114.99.119:500,100.00%,1000 ms
188.114.99.121:500,100.00%,1000 ms
188.114.99.125:500,100.00%,1000 ms
188.114.99.123:2408,100.00%,1000 ms
188.114.99.123:500,100.00%,1000 ms
188.114.99.127:1701,100.00%,1000 ms
188.114.99.126:2408,100.00%,1000 ms
188.114.99.125:2408,100.00%,1000 ms
188.114.99.121:4500,100.00%,1000 ms
188.114.99.127:500,100.00%,1000 ms
188.114.99.125:1701,100.00%,1000 ms
188.114.99.122:500,100.00%,1000 ms
188.114.99.122:4500,100.00%,1000 ms
188.114.99.128:500,100.00%,1000 ms
188.114.99.126:4500,100.00%,1000 ms
188.114.99.122:2408,100.00%,1000 ms
188.114.99.124:500,100.00%,1000 ms
188.114.99.129:2408,100.00%,1000 ms
188.114.99.127:2408,100.00%,1000 ms
188.114.99.123:4500,100.00%,1000 ms
188.114.99.128:4500,100.00%,1000 ms
188.114.99.124:4500,100.00%,1000 ms
188.114.99.127:4500,100.00%,1000 ms
188.114.99.124:1701,100.00%,1000 ms
188.114.99.123:1701,100.00%,1000 ms
188.114.99.126:500,100.00%,1000 ms
188.114.99.129:1701,100.00%,1000 ms
188.114.99.126:1701,100.00%,1000 ms
188.114.99.121:2408,100.00%,1000 ms
188.114.99.122:1701,100.00%,1000 ms
188.114.99.128:1701,100.00%,1000 ms
188.114.99.125:4500,100.00%,1000 ms
188.114.99.124:2408,100.00%,1000 ms
188.114.99.132:2408,100.00%,1000 ms
188.114.99.133:500,100.00%,1000 ms
188.114.99.130:500,100.00%,1000 ms
188.114.99.129:4500,100.00%,1000 ms
188.114.99.134:4500,100.00%,1000 ms
188.114.99.133:4500,100.00%,1000 ms
188.114.99.132:500,100.00%,1000 ms
188.114.99.128:2408,100.00%,1000 ms
188.114.99.133:1701,100.00%,1000 ms
188.114.99.131:2408,100.00%,1000 ms
188.114.99.131:500,100.00%,1000 ms
188.114.99.135:1701,100.00%,1000 ms
188.114.99.137:2408,100.00%,1000 ms
188.114.99.129:500,100.00%,1000 ms
188.114.99.135:500,100.00%,1000 ms
188.114.99.137:500,100.00%,1000 ms
188.114.99.132:1701,100.00%,1000 ms
188.114.99.133:2408,100.00%,1000 ms
188.114.99.136:2408,100.00%,1000 ms
188.114.99.134:500,100.00%,1000 ms
188.114.99.137:4500,100.00%,1000 ms
188.114.99.136:1701,100.00%,1000 ms
188.114.99.134:1701,100.00%,1000 ms
188.114.99.138:500,100.00%,1000 ms
188.114.99.131:1701,100.00%,1000 ms
188.114.99.137:1701,100.00%,1000 ms
188.114.99.132:4500,100.00%,1000 ms
188.114.99.136:4500,100.00%,1000 ms
188.114.99.131:4500,100.00%,1000 ms
188.114.99.130:1701,100.00%,1000 ms
162.159.193.11:1701,100.00%,1000 ms
188.114.99.138:4500,100.00%,1000 ms
162.159.193.14:1701,100.00%,1000 ms
188.114.99.140:1701,100.00%,1000 ms
188.114.99.140:4500,100.00%,1000 ms
188.114.99.139:4500,100.00%,1000 ms
188.114.99.142:500,100.00%,1000 ms
188.114.99.142:4500,100.00%,1000 ms
188.114.99.143:1701,100.00%,1000 ms
188.114.99.143:4500,100.00%,1000 ms
162.159.193.14:500,100.00%,1000 ms
188.114.99.146:1701,100.00%,1000 ms
188.114.99.146:500,100.00%,1000 ms
188.114.99.144:1701,100.00%,1000 ms
188.114.99.145:2408,100.00%,1000 ms
188.114.99.144:4500,100.00%,1000 ms
188.114.99.145:1701,100.00%,1000 ms
188.114.99.147:2408,100.00%,1000 ms
188.114.99.147:4500,100.00%,1000 ms
188.114.99.148:500,100.00%,1000 ms
188.114.99.146:4500,100.00%,1000 ms
188.114.99.153:1701,100.00%,1000 ms
188.114.99.153:4500,100.00%,1000 ms
188.114.99.154:1701,100.00%,1000 ms
188.114.99.155:1701,100.00%,1000 ms
162.159.193.15:2408,100.00%,1000 ms
188.114.99.156:2408,100.00%,1000 ms
188.114.99.156:1701,100.00%,1000 ms
188.114.99.155:4500,100.00%,1000 ms
162.159.193.17:2408,100.00%,1000 ms
162.159.193.18:500,100.00%,1000 ms
188.114.99.159:1701,100.00%,1000 ms
188.114.99.160:500,100.00%,1000 ms
188.114.99.161:1701,100.00%,1000 ms
188.114.99.161:4500,100.00%,1000 ms
188.114.99.162:1701,100.00%,1000 ms
188.114.99.164:1701,100.00%,1000 ms
188.114.99.163:4500,100.00%,1000 ms
188.114.99.164:4500,100.00%,1000 ms
188.114.99.165:1701,100.00%,1000 ms
162.159.193.17:500,100.00%,1000 ms
188.114.99.165:4500,100.00%,1000 ms
188.114.99.166:1701,100.00%,1000 ms
